# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Oct  4 18:20:06 2024
#
# User preference: *
#
# CONSTRAINT:  where (pl_name not null
# CONSTRAINT:  and hostname not null
# CONSTRAINT:  and sy_snum not null
# CONSTRAINT:  and sy_pnum not null
# CONSTRAINT:  and sy_mnum not null
# CONSTRAINT:  and disc_year not null
# CONSTRAINT:  and disc_facility not null
# CONSTRAINT:  and pl_refname not null
# CONSTRAINT:  and pl_orbper not null
# CONSTRAINT:  and pl_rade not null
# CONSTRAINT:  and pl_bmasse not null
# CONSTRAINT:  and pl_eqt not null
# CONSTRAINT:  and st_teff not null
# CONSTRAINT:  and ra not null
# CONSTRAINT:  and dec not null
# CONSTRAINT:  and sy_dist not null)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN sy_mnum:        Number of Moons
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN ra:             RA [deg]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,sy_mnum,disc_year,disc_facility,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,ra,dec,sy_dist,sy_disterr1,sy_disterr2
WASP-4 b,WASP-4,1,1,0,2007,SuperWASP,<a refstr=PETRUCCI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779L..23P/abstract target=ref> Petrucci et al. 2013 </a>,1.33823251,0.00000031,-0.00000031,0,14.908,1.793,-1.793,0,386.48128,4.13179,-4.13179,0,1664,54,-54,0,5436.00,34.00,-34.00,0,353.5629149,-42.0617794,267.2060000,3.7710000,-3.6700000
WASP-4 b,WASP-4,1,1,0,2007,SuperWASP,<a refstr=SOUTHWORTH_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009MNRAS.399..287S/abstract target=ref> Southworth et al. 2009 </a>,1.33823150,0.00000061,-0.00000061,0,15.368,0.426,-0.392,0,409.68287,31.14734,-23.20159,0,1662,46,-46,0,5500.00,100.00,-100.00,0,353.5629149,-42.0617794,267.2060000,3.7710000,-3.6700000
WASP-4 b,WASP-4,1,1,0,2007,SuperWASP,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,1.33823150,0.00000061,-0.00000061,0,15.211,0.404,-0.392,0,393.15571,20.65895,-20.97678,0,1661,30,-30,0,5500.00,100.00,-100.00,0,353.5629149,-42.0617794,267.2060000,3.7710000,-3.6700000
WASP-41 b,WASP-41,1,2,0,2012,SuperWASP,<a refstr=SOUTHWORTH_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.457.4205S/abstract target=ref>Southworth et al. 2016</a>,3.05240154,0.00000041,-0.00000041,0,13.204,0.202,-0.202,0,310.51991,8.26358,-8.26358,0,1242,12,-12,0,5546.00,50.00,-50.00,0,190.6188034,-30.6398176,163.3710000,1.0670000,-1.0520000
WASP-41 b,WASP-41,1,2,0,2012,SuperWASP,<a refstr=NEVEU_VANMALLE_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015arXiv150907750N/abstract target=ref>Neveu-VanMalle et al. 2015</a>,3.05240400,0.00000090,-0.00000090,0,13.227,0.336,-0.336,0,298.76020,15.89150,-15.89150,0,1244,10,-10,0,5545.00,33.00,-33.00,0,190.6188034,-30.6398176,163.3710000,1.0670000,-1.0520000
WASP-42 b,WASP-42,1,1,0,2012,SuperWASP,<a refstr=SOUTHWORTH_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.457.4205S/abstract target=ref>Southworth et al. 2016</a>,4.98168190,0.00000110,-0.00000110,0,12.576,0.437,-0.437,0,167.49641,8.89924,-8.89924,0,1021,19,-19,0,5315.00,79.00,-79.00,0,192.9812030,-42.0736165,177.2910000,1.3200000,-1.3010000
WASP-43 b,WASP-43,1,1,0,2011,SuperWASP,<a refstr=ESPOSITO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...601A..53E/abstract target=ref>Esposito et al. 2017</a>,0.81347398,0.00000004,-0.00000004,0,11.276,0.191,-0.191,0,635.02434,25.10857,-25.10857,0,1427,8,-8,0,4500.00,100.00,-100.00,0,154.9081869,-9.8064431,86.7467000,0.3281000,-0.3257000
WASP-43 b,WASP-43,1,1,0,2011,SuperWASP,<a refstr=SALZ_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...576A..42S/abstract target=ref>Salz et al. 2015</a>,0.80000000,,,0,10.420,,,0,572.10000,,,0,1350,,,0,4400.00,,,0,154.9081869,-9.8064431,86.7467000,0.3281000,-0.3257000
WASP-44 b,WASP-44,1,1,0,2011,SuperWASP,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.459..789T/abstract target=ref>Turner et al. 2016</a>,2.42381200,0.00000120,-0.00000120,0,10.985,0.359,-0.359,0,275.55861,20.34112,-20.34112,0,1304,36,-36,0,5410.00,,,0,3.9032733,-11.9382645,364.5120000,5.6560000,-5.4900000
WASP-44 b,WASP-44,1,1,0,2011,SuperWASP,<a refstr=ADDISON_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019PASP..131k5003A/abstract target=ref>Addison et al. 2019</a>,2.42380400,0.00000800,-0.00000800,0,12.330,0.908,-0.852,0,276.51210,20.02329,-19.70546,0,1337,43,-42,0,5420.00,100.00,-100.00,0,3.9032733,-11.9382645,364.5120000,5.6560000,-5.4900000
WASP-45 b,WASP-45,2,1,0,2011,SuperWASP,<a refstr=CICERI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.456..990C/abstract target=ref>Ciceri et al. 2016</a>,3.12609600,0.00000490,-0.00000490,0,11.119,0.426,-0.426,0,318.46566,19.70546,-19.70546,0,1170,24,-24,0,5100.00,,,0,5.2377567,-35.9984650,211.1960000,1.7660000,-1.7370000
WASP-45 b,WASP-45,2,1,0,2011,SuperWASP,<a refstr=ADDISON_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019PASP..131k5003A/abstract target=ref>Addison et al. 2019</a>,3.12608900,0.00000300,-0.00000300,0,10.604,0.650,-0.572,0,306.38812,18.43414,-17.79848,0,1153,50,-50,0,5150.00,200.00,-200.00,0,5.2377567,-35.9984650,211.1960000,1.7660000,-1.7370000
WASP-46 b,WASP-46,1,1,0,2011,SuperWASP,<a refstr=CICERI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.456..990C/abstract target=ref>Ciceri et al. 2016</a>,1.43036763,0.00000093,-0.00000093,0,13.159,0.415,-0.415,0,607.05530,41.31790,-41.31790,0,1636,44,-44,0,5600.00,,,0,318.7370122,-55.8718634,375.3100000,4.4620000,-4.3600000
WASP-48 b,WASP-48,1,1,0,2011,SuperWASP,<a refstr=CICERI_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...577A..54C/abstract target=ref>Ciceri et al. 2015</a>,2.14363544,0.00000058,-0.00000058,0,15.650,0.570,-0.570,0,288.00000,27.00000,-27.00000,0,1956,54,-54,0,6000.00,150.00,-150.00,0,291.1623865,55.4730273,454.1440000,4.4650000,-4.3810000
WASP-48 b,WASP-48,1,1,0,2011,SuperWASP,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.459..789T/abstract target=ref>Turner et al. 2016</a>,2.14363592,0.00000460,-0.00000460,0,18.719,1.121,-1.121,0,312.74472,27.01555,-27.01555,0,2035,52,-52,0,5920.00,,,0,291.1623865,55.4730273,454.1440000,4.4650000,-4.3810000
WASP-49 b,WASP-49,2,1,0,2012,SuperWASP,<a refstr=WYTTENBACH_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A..36W/abstract target=ref>Wyttenbach et al. 2017</a>,2.78173620,0.00000140,-0.00000140,0,13.428,0.527,-0.527,0,126.81417,9.53490,-9.53490,0,1400,80,-80,0,5600.00,150.00,-150.00,0,91.0897193,-16.9653901,194.5530000,1.2030000,-1.1890000
WASP-5 b,WASP-5,1,1,0,2008,SuperWASP,<a refstr=SOUTHWORTH_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009MNRAS.396.1023S/abstract target=ref> Southworth et al. 2009 </a>,1.62842460,0.00000130,-0.00000130,0,13.126,0.639,-0.639,0,520.28771,26.06206,-26.06206,0,1732,80,-80,0,5700.00,100.00,-100.00,0,359.3490277,-41.2772202,309.1370000,3.4140000,-3.3410000
WASP-5 b,WASP-5,1,1,0,2008,SuperWASP,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,1.62842460,0.00000130,-0.00000130,0,13.047,0.639,-0.639,0,497.40395,20.34112,-20.34112,0,1732,41,-41,0,5700.00,100.00,-100.00,0,359.3490277,-41.2772202,309.1370000,3.4140000,-3.3410000
WASP-5 b,WASP-5,1,1,0,2008,SuperWASP,<a refstr=GILLON_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...496..259G/abstract target=ref> Gillon et al. 2009 </a>,1.62842790,0.00000220,-0.00000490,0,12.184,0.762,-0.796,0,502.15000,41.32000,-31.78000,0,1706,52,-48,0,5700.00,100.00,-100.00,0,359.3490277,-41.2772202,309.1370000,3.4140000,-3.3410000
WASP-5 b,WASP-5,1,1,0,2008,SuperWASP,<a refstr=ANDERSON_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008MNRAS.387L...4A/abstract target=ref> Anderson et al. 2008 </a>,1.62842960,0.00000480,-0.00000370,0,12.218,1.054,-0.650,0,502.15000,41.32000,-25.43000,0,1753,66,-56,0,5880.00,150.00,-150.00,0,359.3490277,-41.2772202,309.1370000,3.4140000,-3.3410000
WASP-5 b,WASP-5,1,1,0,2008,SuperWASP,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,1.62842460,0.00000130,-0.00000130,0,13.171,0.628,-0.628,0,506.93885,16.84499,-16.84499,0,1753,35,-35,0,5770.00,65.00,-65.00,0,359.3490277,-41.2772202,309.1370000,3.4140000,-3.3410000
WASP-50 b,WASP-50,1,1,0,2011,SuperWASP,<a refstr=CHAKRABARTY__AMP__SENGUPTA_2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...39C/abstract target=ref>Chakrabarty &amp; Sengupta 2019</a>,1.95510000,0.00000500,-0.00000500,0,13.070,0.482,-0.482,0,466.82870,29.24036,-29.24036,0,1395,33,-33,0,5400.00,100.00,-100.00,0,43.6880738,-10.8980242,184.8480000,1.8790000,-1.8410000
WASP-52 b,WASP-52,1,1,0,2012,SuperWASP,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,1.74977980,0.00000120,-0.00000120,0,14.240,0.340,-0.340,0,146.20000,6.36000,-6.36000,0,1315,35,-35,0,5000.00,100.00,-100.00,0,348.4947931,8.7610793,174.8180000,1.3430000,-1.3230000
WASP-52 b,WASP-52,1,1,0,2012,SuperWASP,<a refstr=_OUML_ZT_UUML_RK__AMP__ERDEM_2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.2290O/abstract target=ref>&Ouml;zt&uuml;rk &amp; Erdem 2019</a>,1.74978280,0.00000060,-0.00000060,0,13.709,0.695,-0.695,0,146.20180,6.35660,-6.35660,0,1309,17,-17,0,5000.00,100.00,-100.00,0,348.4947931,8.7610793,174.8180000,1.3430000,-1.3230000
WASP-53 b,WASP-53,1,2,0,2017,Multiple Facilities,<a refstr=TRIAUD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.467.1714T/abstract target=ref>Triaud et al. 2017</a>,3.30984430,0.00000200,-0.00000200,0,12.038,0.415,-0.415,0,677.61356,29.24036,-29.87602,0,1053,16,-16,0,4953.00,60.00,-60.00,0,31.9091639,-20.6618430,201.3380000,1.3800000,-1.3620000
WASP-54 b,WASP-54,2,1,0,2012,SuperWASP,<a refstr=FAEDI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...551A..73F/abstract target=ref> Faedi et al. 2013 </a>,3.69364110,0.00000430,-0.00000740,0,18.528,1.009,-0.930,0,202.13100,7.94500,-7.62800,0,1759,46,-46,0,6100.00,100.00,-100.00,0,205.4542456,-0.1281712,251.3030000,4.4780000,-4.3270000
WASP-55 b,WASP-55,2,1,0,2012,SuperWASP,<a refstr=SOUTHWORTH_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.457.4205S/abstract target=ref>Southworth et al. 2016</a>,4.46562910,0.00000110,-0.00000110,0,14.964,0.359,-0.247,0,199.27941,12.07754,-12.39537,0,1300,15,-13,0,6070.00,53.00,-53.00,0,203.7581951,-17.5034961,297.4620000,3.9590000,-3.8580000
WASP-56 b,WASP-56,2,1,0,2012,SuperWASP,<a refstr=FAEDI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...551A..73F/abstract target=ref> Faedi et al. 2013 </a>,4.61710100,0.00000400,-0.00000200,0,12.240,0.392,-0.370,0,181.47300,10.80600,-11.12400,0,1216,25,-24,0,5600.00,100.00,-100.00,0,183.3660401,23.0556870,321.0840000,5.4000000,-5.2280000
WASP-57 b,WASP-57,1,1,0,2012,SuperWASP,<a refstr=FAEDI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...551A..73F/abstract target=ref> Faedi et al. 2013 </a>,2.83897100,0.00000200,-0.00000200,0,10.267,0.191,-0.157,0,213.57300,15.57300,-14.62000,0,1251,21,-22,0,5600.00,100.00,-100.00,0,223.8199788,-2.0576866,398.2760000,5.8200000,-5.6570000
WASP-57 b,WASP-57,1,1,0,2012,SuperWASP,<a refstr=SOUTHWORTH_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.454.3094S/abstract target=ref>Southworth et al. 2015</a>,2.83891856,0.00000081,-0.00000081,0,11.769,0.594,-0.594,0,204.68252,19.70546,-19.70546,0,1338,29,-29,0,5600.00,100.00,-100.00,0,223.8199788,-2.0576866,398.2760000,5.8200000,-5.6570000
WASP-58 b,WASP-58,2,1,0,2012,SuperWASP,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,5.01718000,0.00001100,-0.00001100,0,15.360,2.240,-2.240,0,282.86000,22.25000,-22.25000,0,1270,80,-80,0,5800.00,150.00,-150.00,0,274.7012534,45.1722194,290.4040000,1.8300000,-1.8080000
WASP-59 b,WASP-59,1,1,0,2012,SuperWASP,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,7.91958500,0.00001000,-0.00001000,0,8.687,0.762,-0.762,0,274.27600,14.30200,-14.30200,0,670,35,-35,0,4650.00,150.00,-150.00,0,349.6229547,24.8892770,115.9360000,0.5740000,-0.5680000
WASP-6 b,WASP-6,1,1,0,2009,SuperWASP,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,3.36000000,,,0,13.675,,,0,158.91500,,,0,1150,,,0,5380.72,87.79,-137.72,0,348.1571282,-22.6741248,197.1190000,1.6320000,-1.6070000
WASP-6 b,WASP-6,1,1,0,2009,SuperWASP,<a refstr=TREGLOAN_REED_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.450.1760T/abstract target=ref>Tregloan-Reed et al. 2015</a>,3.36100208,0.00000031,-0.00000031,0,13.787,0.392,-0.392,0,154.14755,8.58141,-8.58141,0,1184,16,-16,0,5375.00,65.00,-65.00,0,348.1571282,-22.6741248,197.1190000,1.6320000,-1.6070000
WASP-60 b,WASP-60,1,1,0,2012,SuperWASP,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,4.30500110,0.00000620,-0.00000620,0,9.640,1.350,-1.350,0,163.35800,10.80600,-10.80600,0,1320,75,-75,0,5900.00,100.00,-100.00,0,356.6667136,31.1559115,431.0520000,7.5540000,-7.3030000
WASP-60 b,WASP-60,1,1,0,2012,SuperWASP,<a refstr=MANCINI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...613A..41M/abstract target=ref>Mancini et al. 2018</a>,4.30500400,0.00000590,-0.00000590,0,13.731,0.773,-0.773,0,177.98480,11.44188,-11.44188,0,1479,35,-35,0,6105.00,50.00,-50.00,0,356.6667136,31.1559115,431.0520000,7.5540000,-7.3030000
WASP-61 b,WASP-61,1,1,0,2012,SuperWASP,<a refstr=BROWN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.464..810B/abstract target=ref>Brown et al. 2017</a>,3.85589800,0.00000300,-0.00000300,0,13.563,0.336,-0.336,0,654.72980,50.85280,-50.85280,0,1624,21,-15,0,6250.00,150.00,-150.00,0,75.2996637,-26.0541438,488.6600000,5.5580000,-5.4360000
WASP-62 b,WASP-62,1,1,0,2012,SuperWASP,<a refstr=BROWN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.464..810B/abstract target=ref>Brown et al. 2017</a>,4.41194000,0.00000400,-0.00000400,0,15.020,0.560,-0.336,0,184.34140,9.53490,-9.53490,0,1475,25,-20,0,6230.00,80.00,-80.00,0,87.1398205,-63.9883286,175.6310000,0.5900000,-0.5860000
WASP-64 b,WASP-64,2,1,0,2012,SuperWASP,<a refstr=GILLON_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...552A..82G/abstract target=ref> Gillon et al. 2013 </a>,1.57329180,0.00000150,-0.00000150,0,14.247,0.437,-0.437,0,403.94500,21.61200,-21.61200,0,1689,49,-49,0,5400.00,100.00,-100.00,0,101.1149223,-32.8583878,369.9260000,3.0260000,-2.9790000
WASP-65 b,WASP-65,1,1,0,2013,SuperWASP,<a refstr=GOMEZ_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...559A..36G/abstract target=ref> Gomez et al. 2013 </a>,2.31142430,0.00000150,-0.00000150,0,12.464,0.661,-0.661,0,492.62000,50.85000,-50.85000,0,1480,10,-10,0,5600.00,100.00,-100.00,0,133.3242982,8.5230171,273.7030000,2.7330000,-2.6800000
WASP-68 b,WASP-68,2,1,0,2014,SuperWASP,<a refstr=DELREZ_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...563A.143D/abstract target=ref> Delrez et al. 2014 </a>,5.08429800,0.00001500,-0.00001500,0,13.900,1.120,-0.670,0,301.93000,9.53000,-9.53000,0,1490,44,-29,0,5911.00,59.00,-60.00,0,305.0957239,-19.3147271,226.3990000,1.6210000,-1.5990000
WASP-69 b,WASP-69,1,1,0,2014,SuperWASP,<a refstr=CASASAYAS_BARRIS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...608A.135C/abstract target=ref>Casasayas-Barris et al. 2017</a>,3.86813820,0.00000170,-0.00000170,0,11.848,0.191,-0.191,0,82.63580,5.87986,-5.87986,0,963,18,-18,0,4700.00,50.00,-50.00,0,315.0259661,-5.0948570,49.9605000,0.1320000,-0.1313000
WASP-69 b,WASP-69,1,1,0,2014,SuperWASP,<a refstr=ANDERSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.445.1114A/abstract target=ref>Anderson et al. 2014</a>,3.86813820,0.00000170,-0.00000170,0,9.113,0.314,-0.314,0,82.63200,5.40300,-5.40300,0,963,18,-18,0,4715.00,50.00,-50.00,0,315.0259661,-5.0948570,49.9605000,0.1320000,-0.1313000
WASP-7 b,WASP-7,1,1,0,2008,SuperWASP,<a refstr=SOUTHWORTH_2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.417.2166S/abstract target=ref>Southworth 2011</a>,4.95464160,0.00000350,-0.00000350,0,15.278,1.042,-1.042,0,305.11680,41.31790,-41.31790,0,1502,47,-47,0,6400.00,100.00,-100.00,0,311.0427558,-39.2254856,162.3030000,1.2960000,-1.2760000
WASP-7 b,WASP-7,1,1,0,2008,SuperWASP,<a refstr=HELLIER_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...690L..89H/abstract target=ref> Hellier et al. 2008 </a>,4.95465800,0.00005500,-0.00004300,0,10.256,0.516,-0.448,0,305.11680,38.13960,-57.20940,0,1379,35,-23,0,6400.00,100.00,,0,311.0427558,-39.2254856,162.3030000,1.2960000,-1.2760000
WASP-7 b,WASP-7,1,1,0,2008,SuperWASP,<a refstr=SOUTHWORTH_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A%26A...527A...8S/abstract target=ref> Southworth et al. 2011 </a>,4.95464160,0.00000350,-0.00000350,0,14.908,1.042,-1.042,0,305.11680,41.31790,-41.31790,0,1487,48,-48,0,6400.00,100.00,-100.00,0,311.0427558,-39.2254856,162.3030000,1.2960000,-1.2760000
WASP-7 b,WASP-7,1,1,0,2008,SuperWASP,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,4.95464160,0.00000350,-0.00000350,0,15.401,1.054,-1.054,0,311.47340,41.31790,-41.31790,0,1530,45,-45,0,6520.00,70.00,-70.00,0,311.0427558,-39.2254856,162.3030000,1.2960000,-1.2760000
WASP-70 A b,WASP-70 A,2,1,0,2014,SuperWASP,<a refstr=ANDERSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.445.1114A/abstract target=ref>Anderson et al. 2014</a>,3.71302030,0.00000470,-0.00000470,0,13.047,0.818,-1.143,0,187.51200,6.99200,-6.99200,0,1387,40,-40,0,5763.00,79.00,-79.00,0,315.4771912,-13.4333821,222.3550000,2.8880000,-2.8160000
WASP-71 b,WASP-71,1,1,0,2012,SuperWASP,<a refstr=SMITH_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...552A.120S/abstract target=ref> Smith et al. 2013 </a>,2.90367470,0.00000680,-0.00000680,0,16.370,1.460,-1.460,0,712.54500,25.42500,-25.42500,0,2049,73,-73,0,6059.00,98.00,-98.00,0,29.2634506,0.7588247,362.7150000,6.9800000,-6.7250000
WASP-72 b,WASP-72,1,1,0,2012,SuperWASP,<a refstr=GILLON_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...552A..82G/abstract target=ref> Gillon et al. 2013 </a>,2.21674210,0.00000810,-0.00000810,0,14.240,2.240,-2.240,0,491.37630,18.75100,-17.79800,0,2210,120,-130,0,6250.00,100.00,-100.00,0,41.0400779,-30.1690785,434.7540000,8.5370000,-8.2210000
WASP-73 b,WASP-73,1,1,0,2014,SuperWASP,<a refstr=DELREZ_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...563A.143D/abstract target=ref> Delrez et al. 2014 </a>,4.08722000,0.00022000,-0.00022000,0,13.002,1.345,-0.897,0,597.50000,22.25000,-19.07000,0,1790,75,-51,0,6036.00,120.00,-120.00,0,319.9496969,-58.1489328,316.6780000,2.9930000,-2.9380000
WASP-74 b,WASP-74,1,1,0,2015,SuperWASP,<a refstr=HELLIER_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...18H/abstract target=ref>Hellier et al. 2015</a>,2.13775000,0.00000100,-0.00000100,0,17.486,0.673,-0.673,0,301.93850,19.06980,-19.06980,0,1910,40,-40,0,5970.00,110.00,-110.00,0,304.5388430,-1.0760033,149.2160000,1.1490000,-1.1320000
WASP-74 b,WASP-74,1,1,0,2015,SuperWASP,<a refstr=MANCINI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.485.5168M/abstract target=ref>Mancini et al. 2019</a>,2.13774450,0.00000180,-0.00000180,0,15.737,0.247,-0.247,0,262.52758,6.67443,-6.67443,0,1926,21,-21,0,5984.00,57.00,-57.00,0,304.5388430,-1.0760033,149.2160000,1.1490000,-1.1320000
WASP-75 b,WASP-75,2,1,0,2013,SuperWASP,<a refstr=GOMEZ_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...559A..36G/abstract target=ref> Gomez et al. 2013 </a>,2.48419300,0.00000300,-0.00000300,0,14.235,0.538,-0.538,0,340.06000,15.89000,-15.89000,0,1710,20,-20,0,6100.00,100.00,-100.00,0,342.3858995,-10.6754686,294.0010000,4.4120000,-4.2860000
WASP-76 b,WASP-76,2,1,0,2016,SuperWASP,<a refstr=WEST_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...585A.126W/abstract target=ref>West et al. 2016</a>,1.80988600,0.00000100,-0.00000100,0,20.512,0.673,-0.448,0,292.40360,9.53490,-9.53490,0,2160,40,-40,0,6250.00,100.00,-100.00,0,26.6329360,2.7003890,194.4590000,6.2060000,-5.8390000
WASP-76 b,WASP-76,2,1,0,2016,SuperWASP,<a refstr=FU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..108F/abstract target=ref>Fu et al. 2021</a>,1.80988158,0.00000030,-0.00000030,0,20.681,0.560,-0.516,0,289.22385,13.34879,-13.34879,0,2231,37,-36,0,6366.00,92.00,-90.00,0,26.6329360,2.7003890,194.4590000,6.2060000,-5.8390000
